seq_ID,index,MACS_ct,FACS1_ct,FACS2_ct,MACS_hasread,FACS1_hasread,FACS2_hasread,MACS_normct,MACS_logct,FACS1_normct,FACS1_logct,FACS2_normct,FACS2_logct,FACS1_MACS_logratio,FACS2_MACS_logratio,FACS2_FACS1_logratio,FACS1_MACS_enriched,FACS1_MACS_split,FACS2_MACS_enriched,FACS2_MACS_split,FACS2_FACS1_enriched,FACS2_FACS1_split
V2/fil5_filabund1_103,103,364,79,100,True,True,True,394.7335602689827,2.5963040517059475,142.44885815519714,2.153658972361845,232.37332168368414,2.366186266099387,-0.4426450793441026,-0.2301177856065606,0.21252729373754198,0.0,test,0.0,test,1.0,test
V2/fil5_filabund1_104,104,363,39,42,True,True,True,393.6491274111009,2.595109293093004,70.32285402598339,1.8470964880979024,97.59679510714734,1.9894355564972872,-0.7480128049951016,-0.6056737365957168,0.14233906839938482,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_105,105,356,18,33,True,True,True,386.05809740592815,2.5866526660297664,32.45670185814618,1.5113043861747093,76.68319615561576,1.8847002059772742,-1.075348279855057,-0.7019524600524922,0.37339581980256487,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_106,106,354,19,37,True,True,True,383.88923169016454,2.584205930082679,34.259851961376526,1.5347854820242322,85.97812902296313,1.9343879901663819,-1.049420448058447,-0.6498179399162973,0.3996025081421497,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_107,107,353,35,34,True,True,True,382.8047988322827,2.582977373444714,63.11025361306202,1.800099925421679,79.0069293724526,1.8976651831416418,-0.7828774480230349,-0.6853121903030721,0.09756525771996283,0.0,train,0.0,test,1.0,test
V2/fil5_filabund1_108,108,350,87,33,True,True,True,379.55150025863725,2.5792707124071668,156.87405898103987,2.1955511336900218,76.68319615561576,1.8847002059772742,-0.383719578717145,-0.6945705064298926,-0.3108509277127476,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_109,109,348,104,42,True,True,True,377.3826345428736,2.5767819120034723,187.5276107359557,2.2730652203701838,97.59679510714734,1.9894355564972872,-0.3037166916332885,-0.5873463555061851,-0.28362966387289656,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_110,110,346,69,75,True,True,True,375.21376882710996,2.574278766849668,124.41735712289369,2.0948809718086587,174.2799912627631,2.241247529491087,-0.4793977950410091,-0.33303123735858087,0.14636655768242823,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_111,111,345,112,28,True,True,True,374.1293359692281,2.5730217631301655,201.95281156179846,2.305249903741585,65.06453007143156,1.813344297441606,-0.2677718593885805,-0.7596774656885594,-0.4919056062999789,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_112,112,344,71,66,True,True,True,373.0449031113463,2.5717611106284215,128.0236573293544,2.1072902297904785,153.36639231123152,2.185730201641255,-0.46447088083794297,-0.3860309089871663,0.07843997185077667,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_114,114,344,43,42,True,True,True,373.0449031113463,2.5717611106284215,77.53545443890476,1.8895003366509897,97.59679510714734,1.9894355564972872,-0.6822607739774318,-0.5823255541311343,0.0999352198462975,0.0,train,0.0,test,1.0,test
V2/fil5_filabund1_113,113,344,29,36,True,True,True,373.0449031113463,2.5717611106284215,52.29135299367996,1.7184298789703594,83.65439580612629,1.9224887668666741,-0.8533312316580621,-0.6492723437617474,0.20405888789631477,0.0,train,0.0,test,1.0,test
V2/fil5_filabund1_115,115,343,50,37,True,True,True,371.9604702534645,2.570496788099662,90.15750516151716,1.955001885407422,85.97812902296313,1.9343879901663819,-0.6154949026922398,-0.63610879793328,-0.02061389524104018,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_116,116,342,53,25,True,True,True,370.87603739558267,2.5692287741130264,95.5669554712082,1.9803077506721922,58.093330420921035,1.7641262747714244,-0.5889210234408342,-0.805102499341602,-0.21618147590076786,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_117,117,341,59,50,True,True,True,369.79160453770083,2.567957047049389,106.38585609059027,2.0268838927135473,116.18666084184207,2.0651562704354056,-0.5410731543358418,-0.5028007766139835,0.03827237772185832,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_118,118,336,138,32,True,True,True,364.36944024829177,2.561541945446735,248.83471424578738,2.39591096747264,74.35946293877892,1.8713362444192927,-0.1656309779740952,-0.6902057010274425,-0.5245747230533473,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_119,119,336,57,26,True,True,True,364.36944024829177,2.561541945446735,102.77955588412958,2.0119067367438945,60.41706363775788,1.7811596140702046,-0.5496352087028407,-0.7803823313765306,-0.2307471226736899,0.0,train,0.0,test,0.0,test
V2/fil5_filabund1_120,120,335,18,34,True,True,True,363.28500739040993,2.5602474750937363,32.45670185814618,1.5113043861747093,79.0069293724526,1.8976651831416418,-1.048943088919027,-0.6625822919520945,0.3863607969669325,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_123,123,333,74,39,True,True,True,361.11614167464626,2.5576469015632113,133.4331076390454,2.1252636008023793,90.62559545663682,1.957250873125886,-0.432383300760832,-0.6003960284373253,-0.16801272767649333,0.0,test,0.0,train,0.0,train
V2/fil5_filabund1_121,121,333,42,46,True,True,True,361.11614167464626,2.5576469015632113,75.73230433567443,1.8792811714693038,106.8917279744947,2.0289440977809607,-0.6783657300939074,-0.5287028037822505,0.1496629263116569,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_122,122,333,38,43,True,True,True,361.11614167464626,2.5576469015632113,68.51970392275305,1.8358154776882134,99.92052832398419,1.9996547216789733,-0.7218314238749979,-0.557992179884238,0.1638392439907599,0.0,test,0.0,train,1.0,test
V2/fil5_filabund1_127,127,332,48,27,True,True,True,360.0317088167645,2.556340751760928,86.55120495505648,1.9372731184469905,62.74079685459472,1.797550030258374,-0.6190676333139373,-0.7587907215025538,-0.13972308818861645,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_126,126,332,44,30,True,True,True,360.0317088167645,2.556340751760928,79.33860454213512,1.8994845575575907,69.71199650510525,1.8433075208190492,-0.6568561942033371,-0.7130332309418785,-0.056177036738541464,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_125,125,332,23,47,True,True,True,360.0317088167645,2.556340751760928,41.4724523742979,1.6177597170889961,109.21546119133154,2.0382841240351044,-0.9385810346719317,-0.5180566277258234,0.42052440694610826,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_124,124,332,14,39,True,True,True,360.0317088167645,2.556340751760928,25.244101445224807,1.4021599167496412,90.62559545663682,1.957250873125886,-1.1541808350112865,-0.5990898786350418,0.5550909563762447,0.0,test,0.0,test,1.0,train
V2/fil5_filabund1_128,128,330,52,46,True,True,True,357.8628431010008,2.5537166079347786,93.76380536797785,1.9720352247062023,106.8917279744947,2.0289440977809607,-0.5816813832285763,-0.5247725101538179,0.05690887307475845,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_129,129,328,196,41,True,True,True,355.6939773852372,2.5510765117685703,353.4174202331473,2.5482879524278794,95.2730618903105,1.9789701228191223,-0.002788559340690888,-0.572106388949448,-0.5693178296087571,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_130,130,327,41,50,True,True,True,354.60954452735535,2.5497504207171775,73.92915423244408,1.8688157377911387,116.18666084184207,2.0651562704354056,-0.6809346829260388,-0.4845941502817719,0.19634053264426687,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_131,131,326,51,43,True,True,True,353.5251116694735,2.5484202681248305,91.96065526474752,1.9636020571693396,99.92052832398419,1.9996547216789733,-0.5848182109554909,-0.5487655464458572,0.036052664509633736,0.0,test,0.0,train,1.0,train
V2/fil5_filabund1_132,132,324,39,19,True,True,True,351.3562459537099,2.5457476782635036,70.32285402598339,1.8470964880979024,44.15093111989999,1.6449398670522157,-0.6986511901656012,-0.9008078112112878,-0.20215662104568666,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_133,133,322,208,29,True,True,True,349.1873802379463,2.5430585397527223,375.0552214719114,2.5740952160341646,67.3882632882684,1.828584263998343,0.031036676281442244,-0.7144742757543794,-0.7455109520358216,1.0,train,0.0,train,0.0,train
V2/fil5_filabund1_136,136,320,40,23,True,True,True,347.0185145221826,2.5403526463767974,72.12600412921374,1.8580918723993656,53.44586398724735,1.7279141021169795,-0.6822607739774318,-0.8124385442598179,-0.13017777028238608,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_135,135,320,38,55,True,True,True,347.0185145221826,2.5403526463767974,68.51970392275305,1.8358154776882134,127.80532692602628,2.1065489555936305,-0.704537168688584,-0.43380369078316683,0.27073347790541713,0.0,train,0.0,test,1.0,test
V2/fil5_filabund1_134,134,320,29,28,True,True,True,347.0185145221826,2.5403526463767974,52.29135299367996,1.7184298789703594,65.06453007143156,1.813344297441606,-0.821922767406438,-0.7270083489351913,0.09491441847124671,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_137,137,319,156,40,True,True,True,345.9340816643008,2.5389933511140725,281.29141610393356,2.4491564794258647,92.94932867347366,1.9682462574273492,-0.08983687168820786,-0.5707470936867234,-0.4809102219985155,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_138,138,319,74,31,True,True,True,345.9340816643008,2.5389933511140725,133.4331076390454,2.1252636008023793,72.03572972194209,1.8575479599336595,-0.41372975031169323,-0.681445391180413,-0.2677156408687198,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_139,139,318,41,27,True,True,True,344.849648806419,2.537629788041324,73.92915423244408,1.8688157377911387,62.74079685459472,1.797550030258374,-0.6688140502501854,-0.7400797577829501,-0.07126570753276473,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_140,140,316,44,23,True,True,True,342.6807830906553,2.534889750675295,79.33860454213512,1.8994845575575907,53.44586398724735,1.7279141021169795,-0.6354051931177043,-0.8069756485583155,-0.17157045544061122,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_141,141,315,56,32,True,True,True,341.5963502327735,2.533513221846492,100.97640578089923,2.0042199080776038,74.35946293877892,1.8713362444192927,-0.5292933137688882,-0.6621769774271993,-0.13288366365831106,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_142,142,315,55,26,True,True,True,341.5963502327735,2.533513221846492,99.17325567766889,1.9963945705656472,60.41706363775788,1.7811596140702046,-0.5371186512808448,-0.7523536077762873,-0.21523495649544255,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_143,143,311,27,27,True,True,True,337.25861880124626,2.527963057083729,48.68505278721927,1.6873956452303904,62.74079685459472,1.797550030258374,-0.8405674118533386,-0.730413026825355,0.11015438502798358,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_144,144,311,20,24,True,True,True,337.25861880124626,2.527963057083729,36.06300206460687,1.5570618767353845,55.76959720408419,1.7463975078109928,-0.9709011803483445,-0.7815655492727362,0.18933563107560825,0.0,train,0.0,test,1.0,test
V2/fil5_filabund1_145,145,309,24,27,True,True,True,335.0897530854826,2.5251611474817257,43.27560247752824,1.6362431227830092,62.74079685459472,1.797550030258374,-0.8889180246987165,-0.7276111172233517,0.1613069074753648,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_146,146,308,52,28,True,True,True,334.00532022760075,2.5237533845573354,93.76380536797785,1.9720352247062023,65.06453007143156,1.813344297441606,-0.5517181598511331,-0.7104090871157294,-0.15869092726459622,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_148,148,308,40,52,True,True,True,334.00532022760075,2.5237533845573354,72.12600412921374,1.8580918723993656,120.83412727551575,2.082189609734186,-0.6656615121579699,-0.44156377482314957,0.2240977373348203,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_147,147,308,36,33,True,True,True,334.00532022760075,2.5237533845573354,64.91340371629236,1.8123343818386906,76.68319615561576,1.8847002059772742,-0.7114190027186449,-0.6390531785800613,0.07236582413858361,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_150,150,307,45,35,True,True,True,332.92088736971897,2.5223410435340776,81.14175464536545,1.909244394846747,81.33066258928945,1.9102543104496623,-0.6130966486873306,-0.6120867330844153,0.0010099156029153011,0.0,test,0.0,test,1.0,test
V2/fil5_filabund1_149,149,307,27,34,True,True,True,332.92088736971897,2.5223410435340776,48.68505278721927,1.6873956452303904,79.0069293724526,1.8976651831416418,-0.8349453983036872,-0.6246758603924358,0.21026953791125136,0.0,test,0.0,test,1.0,test
V2/fil5_filabund1_152,152,305,58,51,True,True,True,330.7520216539553,2.519502507403677,104.58270598735992,2.0194598746343404,118.51039405867891,2.073756442197323,-0.5000426327693366,-0.44574606520635385,0.054296567562982734,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_151,151,305,22,26,True,True,True,330.7520216539553,2.519502507403677,39.66930227106756,1.5984545618936095,60.41706363775788,1.7811596140702046,-0.9210479455100675,-0.7383428933334724,0.18270505217659516,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_153,153,304,161,40,True,True,True,329.66758879607346,2.518076251665645,290.3071666200853,2.462857757103253,92.94932867347366,1.9682462574273492,-0.05521849456239192,-0.5498299942382958,-0.4946114996759039,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_156,156,302,54,31,True,True,True,327.49872308030984,2.515209611014042,97.37010557443854,1.9884256408943717,72.03572972194209,1.8575479599336595,-0.5267839701196704,-0.6576616510803825,-0.13087768096071217,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_154,154,302,22,23,True,True,True,327.49872308030984,2.515209611014042,39.66930227106756,1.5984545618936095,53.44586398724735,1.7279141021169795,-0.9167550491204326,-0.7872955088970626,0.12945954022337003,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_155,155,302,9,34,True,True,True,327.49872308030984,2.515209611014042,16.22835092907309,1.210274390510728,79.0069293724526,1.8976651831416418,-1.304935220503314,-0.6175444278724003,0.6873907926309137,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_157,157,298,53,24,True,True,True,323.16099164878256,2.5094189321331464,95.5669554712082,1.9803077506721922,55.76959720408419,1.7463975078109928,-0.5291111814609541,-0.7630214243221536,-0.23391024286119944,0.0,test,0.0,test,0.0,train
V2/fil5_filabund1_158,158,297,27,34,True,True,True,322.0765587909007,2.507959117374104,48.68505278721927,1.6873956452303904,79.0069293724526,1.8976651831416418,-0.8205634721437134,-0.610293934232462,0.21026953791125136,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_159,159,292,37,26,True,True,True,316.65439450149165,2.5005855195053095,66.7165538195227,1.8242336051383983,60.41706363775788,1.7811596140702046,-0.6763519143669112,-0.7194259054351049,-0.04307399106819365,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_160,160,291,56,44,True,True,True,315.5699616436098,2.4990956570427985,100.97640578089923,2.0042199080776038,102.24426154082101,2.0096389425855743,-0.4948757489651947,-0.48945671445722416,0.005419034507970544,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_161,161,291,24,34,True,True,True,315.5699616436098,2.4990956570427985,43.27560247752824,1.6362431227830092,79.0069293724526,1.8976651831416418,-0.8628525342597893,-0.6014304739011567,0.2614220603586326,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_162,162,291,9,17,True,True,True,315.5699616436098,2.4990956570427985,16.22835092907309,1.210274390510728,39.5034646862263,1.5966351874776608,-1.2888212665320704,-0.9024604695651377,0.3863607969669327,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_163,163,290,31,37,True,True,True,314.485528785728,2.497600665955847,55.897653200140645,1.747393574905676,85.97812902296313,1.9343879901663819,-0.7502070910501712,-0.5632126757894653,0.18699441526070593,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_164,164,289,44,37,True,True,True,313.4010959278462,2.4961005108134393,79.33860454213512,1.8994845575575907,85.97812902296313,1.9343879901663819,-0.5966159532558486,-0.5617125206470575,0.03490343260879114,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_166,166,288,37,149,True,True,True,312.31666306996436,2.494595155816122,66.7165538195227,1.8242336051383983,346.23624930868937,2.539372534511661,-0.6703615506777238,0.04477737869553877,0.7151389293732626,0.0,train,1.0,train,1.0,train
V2/fil5_filabund1_165,165,288,36,19,True,True,True,312.31666306996436,2.494595155816122,64.91340371629236,1.8123343818386906,44.15093111989999,1.6449398670522157,-0.6822607739774316,-0.8496552887639064,-0.16739451478647482,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_168,168,287,39,24,True,True,True,311.2322302120825,2.4930845647908835,70.32285402598339,1.8470964880979024,55.76959720408419,1.7463975078109928,-0.6459880766929811,-0.7466870569798907,-0.1006989802869096,0.0,train,0.0,test,0.0,test
V2/fil5_filabund1_167,167,287,15,46,True,True,True,311.2322302120825,2.4930845647908835,27.04725154845515,1.4321231401270844,106.8917279744947,2.0289440977809607,-1.060961424663799,-0.46414046700992273,0.5968209576538763,0.0,test,0.0,test,1.0,test
V2/fil5_filabund1_169,169,286,20,25,True,True,True,310.1477973542007,2.491568701185934,36.06300206460687,1.5570618767353845,58.093330420921035,1.7641262747714244,-0.9345068244505497,-0.7274424264145098,0.20706439803603982,0.0,test,0.0,test,1.0,test
V2/fil5_filabund1_171,171,284,142,29,True,True,True,307.9789316384371,2.488521008103929,256.0473146587088,2.40832022545446,67.3882632882684,1.828584263998343,-0.08020078264946928,-0.6599367441055861,-0.5797359614561168,0.0,test,0.0,train,0.0,train
V2/fil5_filabund1_170,170,284,54,39,True,True,True,307.9789316384371,2.488521008103929,97.37010557443854,1.9884256408943717,90.62559545663682,1.957250873125886,-0.5000953672095574,-0.5312701349780431,-0.03117476776848571,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_172,172,282,65,40,True,True,True,305.8100659226734,2.4854517763762525,117.20475670997232,2.0689452377142588,92.94932867347366,1.9682462574273492,-0.4165065386619937,-0.5172055189489033,-0.1006989802869096,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_173,173,279,54,34,True,True,True,302.55676734902795,2.480806871330489,97.37010557443854,1.9884256408943717,79.0069293724526,1.8976651831416418,-0.49238123043611726,-0.5831416881888472,-0.0907604577527299,0.0,test,0.0,test,0.0,test
V2/fil5_filabund1_174,174,279,46,35,True,True,True,302.55676734902795,2.480806871330489,82.9449047485958,1.9187897127529774,81.33066258928945,1.9102543104496623,-0.5620171585775116,-0.5705525608808266,-0.008535402303315065,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_175,175,277,47,114,True,True,True,300.38790163326433,2.4776824371213397,84.74805485182614,1.9281297390071208,264.90558671939993,2.4230911174358596,-0.5495526981142189,-0.054591319685480144,0.4949613784287388,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_176,176,276,25,34,True,True,True,299.3034687753825,2.476111750122109,45.07875258075858,1.6539718897434408,79.0069293724526,1.8976651831416418,-0.822139860378668,-0.578446566980467,0.243693293398201,0.0,test,0.0,train,1.0,train
V2/fil5_filabund1_180,180,275,733,226,True,True,True,298.21903591750066,2.474535361887154,1321.7090256678416,3.1211358557125313,525.1637070051262,2.7202947052467876,0.6466004938253773,0.24575934335963368,-0.40084115046574365,1.0,test,1.0,test,0.0,test
V2/fil5_filabund1_178,178,275,68,19,True,True,True,298.21903591750066,2.474535361887154,122.61420701966335,2.0885407937776397,44.15093111989999,1.6449398670522157,-0.38599456810951427,-0.8295954948349382,-0.44360092672542395,0.0,train,0.0,train,0.0,train
